id,timestamp,source,text,url,ip_address,domain,hash,cve,severity,category
16,2025-11-16 16:14:58,honeypot,Unpatched Apache Struts vulnerability CVE-2017-5638. Exploitation attempts detected. IP: 203.0.113.42 Domain: badactor.io,https://badactor.io/thread/7441,198.51.100.23,,,,high,vulnerability
17,2025-11-15 16:14:58,ids,DDoS attack from botnet targeting api.example.com. Traffic spike detected. IP: 203.0.113.42 Domain: badactor.io,https://c2-server.xyz/thread/3503,,,,,medium,hack
18,2025-11-09 16:14:58,osint,CVE-2021-44228 Log4Shell vulnerability discovered in production systems.,https://malware.net/thread/5862,10.0.0.50,,,,low,vulnerability
19,2025-11-05 16:14:58,siem,Unpatched Apache Struts vulnerability CVE-2017-5638. Exploitation attempts detected.,https://badactor.io/thread/3556,172.16.0.1,phishing-site.org,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,high,vulnerability
20,2025-10-31 16:14:58,honeypot,Backdoor installed via compromised admin credentials. Lateral movement observed. Domain: phishing-site.org,https://evil.com/thread/6328,,malware.net,,,low,hack
21,2025-11-01 16:14:58,darkweb,Phishing campaign targeting employees via email. Credential harvesting attempt. IP: 10.0.0.50,https://badactor.io/thread/2622,,,,,high,hack
22,2025-11-24 16:14:58,darkweb,Phishing campaign targeting employees via email. Credential harvesting attempt. Domain: malware.net,https://malware.net/thread/6457,,malware.net,,,high,hack
23,2025-11-17 16:14:58,siem,CSRF vulnerability in web application. Unauthorized actions possible. IP: 203.0.113.42 CVE-2017-5638,https://phishing-site.org/thread/7923,,phishing-site.org,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,,high,vulnerability
24,2025-11-12 16:14:58,osint,Spyware installation via drive-by download. Data exfiltration to evil.com detected. IP: 192.168.1.100,https://phishing-site.org/thread/4403,198.51.100.23,phishing-site.org,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,high,malware
25,2025-11-16 16:14:58,siem,DDoS attack from botnet targeting api.example.com. Traffic spike detected. Domain: evil.com,https://phishing-site.org/thread/4572,198.51.100.23,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,high,hack
26,2025-11-25 16:14:58,honeypot,CSRF vulnerability in web application. Unauthorized actions possible. IP: 172.16.0.1,https://malware.net/thread/1531,10.0.0.50,,,CVE-2017-5638,critical,vulnerability
27,2025-11-19 16:14:58,siem,Buffer overflow vulnerability in legacy application. Remote code execution possible. IP: 172.16.0.1 Domain: c2-server.xyz,https://c2-server.xyz/thread/1111,,,,,low,vulnerability
28,2025-11-20 16:14:58,osint,Backdoor installed via compromised admin credentials. Lateral movement observed. Domain: phishing-site.org,https://phishing-site.org/thread/3472,192.168.1.100,badactor.io,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,,low,hack
29,2025-11-24 16:14:58,osint,Backdoor installed via compromised admin credentials. Lateral movement observed.,https://c2-server.xyz/thread/5891,172.16.0.1,evil.com,,,medium,hack
30,2025-11-10 16:14:58,darkweb,Phishing campaign targeting employees via email. Credential harvesting attempt.,https://c2-server.xyz/thread/2478,,phishing-site.org,,,critical,hack
31,2025-11-20 16:14:58,ids,Unpatched Apache Struts vulnerability CVE-2017-5638. Exploitation attempts detected. IP: 192.168.1.100 Domain: c2-server.xyz CVE-2019-0708,https://badactor.io/thread/7943,198.51.100.23,phishing-site.org,5d41402abc4b2a76b9719d911017c592,CVE-2020-1472,critical,vulnerability
32,2025-11-03 16:14:58,siem,Backdoor installed via compromised admin credentials. Lateral movement observed.,https://evil.com/thread/7707,198.51.100.23,evil.com,,,critical,hack
33,2025-11-04 16:14:58,siem,CVE-2021-44228 Log4Shell vulnerability discovered in production systems. IP: 10.0.0.50 Domain: phishing-site.org CVE-2019-0708,https://badactor.io/thread/6431,198.51.100.23,phishing-site.org,5d41402abc4b2a76b9719d911017c592,,critical,vulnerability
34,2025-11-28 16:14:58,siem,XSS vulnerability found in user input validation. Session hijacking risk. IP: 192.168.1.100,https://c2-server.xyz/thread/9896,,c2-server.xyz,,,high,vulnerability
35,2025-11-07 16:14:58,siem,XSS vulnerability found in user input validation. Session hijacking risk. IP: 172.16.0.1 CVE-2021-44228,https://c2-server.xyz/thread/8946,,,,,medium,vulnerability
36,2025-11-05 16:14:58,osint,CVE-2021-44228 Log4Shell vulnerability discovered in production systems. CVE-2021-44228,https://malware.net/thread/8968,10.0.0.50,phishing-site.org,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,CVE-2020-1472,critical,vulnerability
37,2025-11-03 16:14:58,honeypot,Ransomware infection detected. WannaCry variant encrypting files on network shares. IP: 192.168.1.100,https://malware.net/thread/4293,192.168.1.100,,,,low,malware
38,2025-11-29 16:14:58,honeypot,DDoS attack from botnet targeting api.example.com. Traffic spike detected. IP: 192.168.1.100,https://badactor.io/thread/6100,,c2-server.xyz,,,high,hack
39,2025-11-21 16:14:58,darkweb,Trojan horse discovered in email attachment. Keylogger functionality identified. IP: 172.16.0.1 Domain: malware.net,https://evil.com/thread/6287,203.0.113.42,evil.com,,,low,malware
40,2025-11-30 16:14:58,ids,Unpatched Apache Struts vulnerability CVE-2017-5638. Exploitation attempts detected. IP: 198.51.100.23,https://c2-server.xyz/thread/3493,198.51.100.23,phishing-site.org,5d41402abc4b2a76b9719d911017c592,CVE-2020-1472,high,vulnerability
41,2025-11-09 16:14:58,darkweb,SQL injection vulnerability exploited on web application. Database breach confirmed. IP: 10.0.0.50,https://badactor.io/thread/9157,,,,,high,hack
42,2025-11-09 16:14:58,darkweb,CVE-2021-44228 Log4Shell vulnerability discovered in production systems. IP: 172.16.0.1,https://evil.com/thread/4798,,badactor.io,,CVE-2017-5638,critical,vulnerability
43,2025-11-10 16:14:58,darkweb,XSS vulnerability found in user input validation. Session hijacking risk. Domain: malware.net,https://phishing-site.org/thread/5254,198.51.100.23,,,CVE-2020-1472,medium,vulnerability
44,2025-11-01 16:14:58,siem,Phishing campaign targeting employees via email. Credential harvesting attempt. IP: 10.0.0.50,https://evil.com/thread/6653,172.16.0.1,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,medium,hack
45,2025-11-09 16:14:58,ids,Backdoor installed via compromised admin credentials. Lateral movement observed. IP: 203.0.113.42 Domain: c2-server.xyz,https://evil.com/thread/3171,192.168.1.100,,,,critical,hack
46,2025-11-23 16:14:58,ids,Unauthorized access detected on server 192.168.1.100. Brute force attack on SSH port. IP: 198.51.100.23,https://malware.net/thread/6182,203.0.113.42,malware.net,,,low,hack
47,2025-11-08 16:14:58,honeypot,Trojan horse discovered in email attachment. Keylogger functionality identified.,https://evil.com/thread/8323,,malware.net,,,low,malware
48,2025-11-15 16:14:58,ids,CVE-2021-44228 Log4Shell vulnerability discovered in production systems.,https://phishing-site.org/thread/4860,10.0.0.50,evil.com,,CVE-2020-1472,medium,vulnerability
49,2025-11-04 16:14:58,darkweb,CSRF vulnerability in web application. Unauthorized actions possible. CVE-2021-44228,https://malware.net/thread/9275,,,,CVE-2019-0708,medium,vulnerability
50,2025-11-23 16:14:58,darkweb,CSRF vulnerability in web application. Unauthorized actions possible. IP: 172.16.0.1 Domain: phishing-site.org,https://evil.com/thread/2688,,badactor.io,,CVE-2020-1472,critical,vulnerability
51,2025-11-06 16:14:58,darkweb,Unauthorized access detected on server 192.168.1.100. Brute force attack on SSH port. Domain: evil.com,https://evil.com/thread/9093,10.0.0.50,c2-server.xyz,,,low,hack
52,2025-10-31 16:14:58,darkweb,Unpatched Apache Struts vulnerability CVE-2017-5638. Exploitation attempts detected. IP: 203.0.113.42 CVE-2021-44228,https://phishing-site.org/thread/8127,,evil.com,,,critical,vulnerability
53,2025-11-03 16:14:58,ids,Phishing campaign targeting employees via email. Credential harvesting attempt. Domain: malware.net,https://evil.com/thread/3073,,,,,critical,hack
54,2025-11-02 16:14:58,siem,XSS vulnerability found in user input validation. Session hijacking risk. Domain: c2-server.xyz CVE-2020-1472,https://c2-server.xyz/thread/5791,,badactor.io,,CVE-2017-5638,medium,vulnerability
55,2025-11-15 16:14:58,siem,Unpatched Apache Struts vulnerability CVE-2017-5638. Exploitation attempts detected. IP: 192.168.1.100,https://phishing-site.org/thread/8138,203.0.113.42,,,,critical,vulnerability
56,2025-11-14 16:14:58,siem,Ransomware infection detected. WannaCry variant encrypting files on network shares. IP: 203.0.113.42,https://malware.net/thread/9178,172.16.0.1,,,,low,malware
57,2025-11-06 16:14:58,osint,Backdoor installed via compromised admin credentials. Lateral movement observed. IP: 203.0.113.42,https://phishing-site.org/thread/4703,,phishing-site.org,,,medium,hack
58,2025-11-24 16:14:58,ids,Trojan horse discovered in email attachment. Keylogger functionality identified. Domain: c2-server.xyz,https://badactor.io/thread/5328,198.51.100.23,phishing-site.org,,,low,malware
59,2025-11-13 16:14:58,osint,Cryptominer malware consuming CPU resources. Monero mining activity detected. IP: 198.51.100.23,https://malware.net/thread/5591,198.51.100.23,evil.com,,,high,malware
60,2025-11-03 16:14:58,osint,Cryptominer malware consuming CPU resources. Monero mining activity detected. IP: 198.51.100.23,https://malware.net/thread/3782,,,,,low,malware
61,2025-11-13 16:14:58,osint,Emotet malware spreading through network. Botnet communication observed. Domain: badactor.io,https://phishing-site.org/thread/6501,,evil.com,,,critical,malware
62,2025-11-15 16:14:58,ids,Phishing campaign targeting employees via email. Credential harvesting attempt. Domain: phishing-site.org,https://malware.net/thread/9330,,badactor.io,,,low,hack
63,2025-11-07 16:14:58,osint,Ransomware infection detected. WannaCry variant encrypting files on network shares. Domain: c2-server.xyz,https://c2-server.xyz/thread/9550,203.0.113.42,,,,low,malware
64,2025-11-21 16:14:58,darkweb,Emotet malware spreading through network. Botnet communication observed. Domain: c2-server.xyz,https://phishing-site.org/thread/9692,,c2-server.xyz,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,low,malware
65,2025-11-15 16:14:58,osint,Ransomware infection detected. WannaCry variant encrypting files on network shares. IP: 172.16.0.1 Domain: phishing-site.org,https://c2-server.xyz/thread/6954,,badactor.io,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,,medium,malware
66,2025-11-25 16:14:58,ids,Trojan horse discovered in email attachment. Keylogger functionality identified. IP: 172.16.0.1 Domain: evil.com,https://phishing-site.org/thread/1660,192.168.1.100,,,,low,malware
67,2025-11-19 16:14:58,ids,DDoS attack from botnet targeting api.example.com. Traffic spike detected.,https://c2-server.xyz/thread/3559,,,,,low,hack
68,2025-11-14 16:14:58,darkweb,Spyware installation via drive-by download. Data exfiltration to evil.com detected.,https://malware.net/thread/6955,10.0.0.50,malware.net,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,high,malware
69,2025-11-14 16:14:58,osint,Ransomware infection detected. WannaCry variant encrypting files on network shares. IP: 192.168.1.100,https://badactor.io/thread/2922,,malware.net,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,,medium,malware
70,2025-11-05 16:14:58,honeypot,DDoS attack from botnet targeting api.example.com. Traffic spike detected. IP: 10.0.0.50 Domain: badactor.io,https://phishing-site.org/thread/1568,10.0.0.50,c2-server.xyz,,,high,hack
71,2025-11-22 16:14:58,darkweb,Ransomware infection detected. WannaCry variant encrypting files on network shares.,https://phishing-site.org/thread/4648,10.0.0.50,,,,critical,malware
72,2025-11-02 16:14:58,darkweb,XSS vulnerability found in user input validation. Session hijacking risk. IP: 172.16.0.1,https://phishing-site.org/thread/3545,172.16.0.1,evil.com,,CVE-2021-44228,critical,vulnerability
73,2025-11-07 16:14:58,darkweb,Unpatched Apache Struts vulnerability CVE-2017-5638. Exploitation attempts detected. Domain: evil.com,https://phishing-site.org/thread/9059,,phishing-site.org,,,critical,vulnerability
74,2025-11-06 16:14:58,darkweb,SQL injection vulnerability exploited on web application. Database breach confirmed.,https://evil.com/thread/2565,10.0.0.50,,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,,high,hack
75,2025-11-22 16:14:58,honeypot,DDoS attack from botnet targeting api.example.com. Traffic spike detected. IP: 203.0.113.42,https://evil.com/thread/1211,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,critical,hack
76,2025-11-03 16:14:58,osint,Backdoor installed via compromised admin credentials. Lateral movement observed. IP: 172.16.0.1,https://badactor.io/thread/2216,198.51.100.23,,,,high,hack
77,2025-11-26 16:14:58,ids,Phishing campaign targeting employees via email. Credential harvesting attempt. IP: 198.51.100.23,https://c2-server.xyz/thread/7326,,malware.net,,,medium,hack
78,2025-11-25 16:14:58,osint,Buffer overflow vulnerability in legacy application. Remote code execution possible. IP: 10.0.0.50 CVE-2020-1472,https://malware.net/thread/1246,,evil.com,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,CVE-2017-5638,high,vulnerability
79,2025-11-05 16:14:58,ids,Cryptominer malware consuming CPU resources. Monero mining activity detected. IP: 198.51.100.23,https://badactor.io/thread/8778,,phishing-site.org,,,medium,malware
80,2025-11-24 16:14:58,honeypot,Ransomware infection detected. WannaCry variant encrypting files on network shares.,https://phishing-site.org/thread/4999,203.0.113.42,badactor.io,,,critical,malware
81,2025-11-16 16:14:58,honeypot,Trojan horse discovered in email attachment. Keylogger functionality identified.,https://c2-server.xyz/thread/1385,198.51.100.23,c2-server.xyz,,,high,malware
82,2025-11-09 16:14:58,darkweb,Spyware installation via drive-by download. Data exfiltration to evil.com detected. IP: 10.0.0.50 Domain: malware.net,https://c2-server.xyz/thread/9675,10.0.0.50,,,,critical,malware
83,2025-11-02 16:14:58,honeypot,Trojan horse discovered in email attachment. Keylogger functionality identified.,https://phishing-site.org/thread/7018,10.0.0.50,,,,high,malware
84,2025-11-15 16:14:58,darkweb,SQL injection vulnerability exploited on web application. Database breach confirmed. IP: 203.0.113.42 Domain: phishing-site.org,https://badactor.io/thread/7894,,,,,high,hack
85,2025-11-18 16:14:58,ids,Trojan horse discovered in email attachment. Keylogger functionality identified.,https://malware.net/thread/2846,,malware.net,,,low,malware
86,2025-10-31 16:14:58,honeypot,CSRF vulnerability in web application. Unauthorized actions possible. Domain: phishing-site.org,https://c2-server.xyz/thread/4012,198.51.100.23,c2-server.xyz,,CVE-2021-44228,low,vulnerability
87,2025-11-25 16:14:58,ids,Backdoor installed via compromised admin credentials. Lateral movement observed. IP: 203.0.113.42,https://badactor.io/thread/6246,10.0.0.50,phishing-site.org,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,medium,hack
88,2025-11-30 16:14:58,honeypot,CVE-2021-44228 Log4Shell vulnerability discovered in production systems.,https://badactor.io/thread/8464,,phishing-site.org,5d41402abc4b2a76b9719d911017c592,CVE-2019-0708,low,vulnerability
89,2025-11-26 16:14:58,ids,Cryptominer malware consuming CPU resources. Monero mining activity detected. IP: 203.0.113.42 Domain: c2-server.xyz,https://badactor.io/thread/4480,172.16.0.1,,,,low,malware
90,2025-11-23 16:14:58,osint,XSS vulnerability found in user input validation. Session hijacking risk. IP: 192.168.1.100 Domain: malware.net CVE-2020-1472,https://c2-server.xyz/thread/8310,,badactor.io,,,medium,vulnerability
91,2025-11-01 16:14:58,honeypot,Phishing campaign targeting employees via email. Credential harvesting attempt. IP: 10.0.0.50,https://c2-server.xyz/thread/1531,,malware.net,,,medium,hack
92,2025-11-14 16:14:58,osint,XSS vulnerability found in user input validation. Session hijacking risk. CVE-2019-0708,https://evil.com/thread/9853,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,CVE-2020-1472,critical,vulnerability
93,2025-11-14 16:14:58,osint,Ransomware infection detected. WannaCry variant encrypting files on network shares. IP: 203.0.113.42 Domain: phishing-site.org,https://phishing-site.org/thread/7110,,evil.com,,,medium,malware
94,2025-11-30 16:14:58,honeypot,Emotet malware spreading through network. Botnet communication observed.,https://evil.com/thread/2529,192.168.1.100,badactor.io,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,,low,malware
95,2025-11-01 16:14:58,darkweb,Unauthorized access detected on server 192.168.1.100. Brute force attack on SSH port.,https://badactor.io/thread/6478,,,,,low,hack
96,2025-11-11 16:14:58,ids,Phishing campaign targeting employees via email. Credential harvesting attempt. IP: 10.0.0.50,https://evil.com/thread/8881,172.16.0.1,phishing-site.org,,,critical,hack
97,2025-11-04 16:14:58,ids,CVE-2021-44228 Log4Shell vulnerability discovered in production systems.,https://phishing-site.org/thread/3005,,c2-server.xyz,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,low,vulnerability
98,2025-11-30 16:14:58,darkweb,Emotet malware spreading through network. Botnet communication observed. IP: 172.16.0.1,https://phishing-site.org/thread/4147,,badactor.io,5d41402abc4b2a76b9719d911017c592,,medium,malware
99,2025-11-19 16:14:58,ids,Trojan horse discovered in email attachment. Keylogger functionality identified. IP: 203.0.113.42,https://evil.com/thread/9898,,malware.net,,,low,malware
100,2025-11-15 16:14:58,honeypot,Buffer overflow vulnerability in legacy application. Remote code execution possible. IP: 172.16.0.1 Domain: phishing-site.org CVE-2019-0708,https://phishing-site.org/thread/8269,,,,CVE-2019-0708,medium,vulnerability
101,2025-11-26 16:14:58,ids,CVE-2021-44228 Log4Shell vulnerability discovered in production systems. IP: 198.51.100.23 Domain: evil.com,https://c2-server.xyz/thread/2832,198.51.100.23,c2-server.xyz,,,critical,vulnerability
102,2025-11-26 16:14:58,honeypot,Cryptominer malware consuming CPU resources. Monero mining activity detected. IP: 192.168.1.100 Domain: c2-server.xyz,https://badactor.io/thread/9947,172.16.0.1,badactor.io,,,low,malware
103,2025-11-03 16:14:58,honeypot,Spyware installation via drive-by download. Data exfiltration to evil.com detected. IP: 10.0.0.50 Domain: malware.net,https://evil.com/thread/3930,,c2-server.xyz,,,medium,malware
104,2025-11-24 16:14:58,honeypot,Phishing campaign targeting employees via email. Credential harvesting attempt. IP: 192.168.1.100 Domain: c2-server.xyz,https://evil.com/thread/3703,,,5d41402abc4b2a76b9719d911017c592,,medium,hack
105,2025-11-13 16:14:58,ids,Backdoor installed via compromised admin credentials. Lateral movement observed. IP: 198.51.100.23,https://badactor.io/thread/7156,,,,,low,hack
106,2025-11-20 16:14:58,darkweb,DDoS attack from botnet targeting api.example.com. Traffic spike detected.,https://phishing-site.org/thread/8813,198.51.100.23,,,,critical,hack
107,2025-11-29 16:14:58,darkweb,CVE-2021-44228 Log4Shell vulnerability discovered in production systems. IP: 172.16.0.1 Domain: c2-server.xyz,https://evil.com/thread/7662,192.168.1.100,phishing-site.org,,CVE-2019-0708,medium,vulnerability
108,2025-11-29 16:14:58,osint,Backdoor installed via compromised admin credentials. Lateral movement observed.,https://phishing-site.org/thread/1906,,malware.net,,,critical,hack
109,2025-11-23 16:14:58,siem,Cryptominer malware consuming CPU resources. Monero mining activity detected. IP: 172.16.0.1,https://malware.net/thread/6271,,,,,low,malware
110,2025-11-07 16:14:58,siem,Emotet malware spreading through network. Botnet communication observed. IP: 172.16.0.1,https://c2-server.xyz/thread/4488,10.0.0.50,malware.net,,,medium,malware
111,2025-11-17 16:14:58,darkweb,CVE-2021-44228 Log4Shell vulnerability discovered in production systems. Domain: c2-server.xyz CVE-2021-44228,https://malware.net/thread/5367,,,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,CVE-2020-1472,high,vulnerability
112,2025-11-29 16:14:58,ids,Unpatched Apache Struts vulnerability CVE-2017-5638. Exploitation attempts detected. Domain: malware.net,https://evil.com/thread/7542,,,,,low,vulnerability
113,2025-11-16 16:14:58,darkweb,Cryptominer malware consuming CPU resources. Monero mining activity detected. IP: 192.168.1.100 Domain: malware.net,https://malware.net/thread/3371,192.168.1.100,malware.net,,,high,malware
114,2025-11-19 16:14:58,osint,DDoS attack from botnet targeting api.example.com. Traffic spike detected. IP: 10.0.0.50 Domain: badactor.io,https://malware.net/thread/5912,198.51.100.23,,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,,critical,hack
115,2025-11-05 16:14:58,ids,Cryptominer malware consuming CPU resources. Monero mining activity detected.,https://badactor.io/thread/1488,172.16.0.1,,,,critical,malware
116,2025-11-27 16:14:58,darkweb,DDoS attack from botnet targeting api.example.com. Traffic spike detected.,https://phishing-site.org/thread/3238,,phishing-site.org,,,medium,hack
117,2025-11-14 16:14:58,osint,XSS vulnerability found in user input validation. Session hijacking risk. CVE-2020-1472,https://c2-server.xyz/thread/9115,,c2-server.xyz,,CVE-2021-44228,medium,vulnerability
118,2025-11-02 16:14:58,osint,Phishing campaign targeting employees via email. Credential harvesting attempt. IP: 10.0.0.50,https://badactor.io/thread/4680,,c2-server.xyz,,,low,hack
119,2025-11-10 16:14:58,honeypot,CVE-2021-44228 Log4Shell vulnerability discovered in production systems. IP: 172.16.0.1 CVE-2020-1472,https://c2-server.xyz/thread/7419,,badactor.io,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,CVE-2017-5638,high,vulnerability
120,2025-11-26 16:14:58,honeypot,Spyware installation via drive-by download. Data exfiltration to evil.com detected. Domain: malware.net,https://badactor.io/thread/5745,,badactor.io,,,high,malware
121,2025-11-04 16:14:58,ids,XSS vulnerability found in user input validation. Session hijacking risk. Domain: malware.net CVE-2021-44228,https://evil.com/thread/4693,10.0.0.50,,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,CVE-2020-1472,medium,vulnerability
122,2025-10-31 16:14:58,honeypot,Cryptominer malware consuming CPU resources. Monero mining activity detected. Domain: badactor.io,https://malware.net/thread/4170,172.16.0.1,,,,high,malware
123,2025-11-16 16:14:58,darkweb,Unauthorized access detected on server 192.168.1.100. Brute force attack on SSH port.,https://evil.com/thread/2823,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,critical,hack
124,2025-11-29 16:14:58,osint,Unauthorized access detected on server 192.168.1.100. Brute force attack on SSH port. IP: 10.0.0.50,https://badactor.io/thread/6399,,phishing-site.org,,,high,hack
125,2025-11-14 16:14:58,honeypot,SQL injection vulnerability exploited on web application. Database breach confirmed.,https://c2-server.xyz/thread/6371,172.16.0.1,evil.com,,,medium,hack
126,2025-11-04 16:14:58,darkweb,SQL injection vulnerability exploited on web application. Database breach confirmed. IP: 192.168.1.100 Domain: phishing-site.org,https://malware.net/thread/9248,203.0.113.42,badactor.io,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,medium,hack
127,2025-11-22 16:14:58,osint,SQL injection vulnerability exploited on web application. Database breach confirmed. IP: 192.168.1.100,https://c2-server.xyz/thread/6390,,,,,medium,hack
128,2025-11-10 16:14:58,siem,Unpatched Apache Struts vulnerability CVE-2017-5638. Exploitation attempts detected. CVE-2019-0708,https://malware.net/thread/2916,10.0.0.50,evil.com,,,low,vulnerability
129,2025-11-10 16:14:58,honeypot,Cryptominer malware consuming CPU resources. Monero mining activity detected. Domain: evil.com,https://malware.net/thread/2488,198.51.100.23,,5d41402abc4b2a76b9719d911017c592,,low,malware
130,2025-11-10 16:14:58,darkweb,Emotet malware spreading through network. Botnet communication observed. Domain: c2-server.xyz,https://phishing-site.org/thread/1777,,phishing-site.org,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,,critical,malware
131,2025-11-25 16:14:58,darkweb,SQL injection vulnerability exploited on web application. Database breach confirmed. Domain: evil.com,https://c2-server.xyz/thread/5332,198.51.100.23,malware.net,5d41402abc4b2a76b9719d911017c592,,critical,hack
132,2025-11-12 16:14:58,honeypot,Phishing campaign targeting employees via email. Credential harvesting attempt. IP: 198.51.100.23,https://evil.com/thread/8511,198.51.100.23,,,,medium,hack
133,2025-11-28 16:14:58,darkweb,Trojan horse discovered in email attachment. Keylogger functionality identified.,https://evil.com/thread/8698,10.0.0.50,c2-server.xyz,,,medium,malware
134,2025-11-08 16:14:58,ids,Backdoor installed via compromised admin credentials. Lateral movement observed.,https://badactor.io/thread/3974,192.168.1.100,malware.net,,,high,hack
135,2025-11-23 16:14:58,siem,Buffer overflow vulnerability in legacy application. Remote code execution possible. Domain: evil.com,https://evil.com/thread/8222,,c2-server.xyz,,CVE-2019-0708,medium,vulnerability
136,2025-11-22 16:14:58,osint,Trojan horse discovered in email attachment. Keylogger functionality identified. IP: 10.0.0.50,https://malware.net/thread/6404,10.0.0.50,,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,,high,malware
137,2025-11-13 16:14:58,osint,Backdoor installed via compromised admin credentials. Lateral movement observed. IP: 192.168.1.100,https://badactor.io/thread/5585,172.16.0.1,,,,critical,hack
